"username_1","username_2","timestamp_s"
"SilkeGebel","JanAlbrecht",1630268631
"BeateWaRo","JanAlbrecht",1630268619
"jenny_jasberg","JanAlbrecht",1630254597
"GYGeorg","JanAlbrecht",1630270157
"AnjaSiegesmund","JanAlbrecht",1630253810
"PriskaHinz","JanAlbrecht",1630253749
"derspiegel","mathieuvonrohr",1630255536
"Marc_Urbatsch","mscharfschwerdt",1630263342
"RenateKuenast","mscharfschwerdt",1630261601
"MiKellner","mscharfschwerdt",1630262348
"NTVsSteveWhite","Case_IH",1630264437
"PeterH40133916","spde",1630256713
"philipp_5110","SteffiLemke",1630264025
"StriegSe","SteffiLemke",1630263637
"StriegSe","SteffiLemke",1630266486
"StriegSe","SteffiLemke",1630267235
"philipp_5110","SteffiLemke",1630264471
"StriegSe","SteffiLemke",1630265912
"sven_kindler","SteffiLemke",1630262433
"MFeldmayer","SteffiLemke",1630265207
"MFeldmayer","SteffiLemke",1630265246
"BeateWaRo","SteffiLemke",1630269295
"ebner_sha","SteffiLemke",1630268769
"ebner_sha","SteffiLemke",1630265598
"SabineBangert","SteffiLemke",1630264010
"wathzmann","SteffiLemke",1630268353
"ebner_sha","SteffiLemke",1630264209
"gerdgerdgerdger","SteffiLemke",1630263949
"gegisa","SteffiLemke",1630266289
"Connylue","SteffiLemke",1630263935
"StriegSe","SteffiLemke",1630263429
"jonalyst","SilkeGebel",1630261933
"news_rapha","SilkeGebel",1630265400
"jonalyst","SilkeGebel",1630263018
"BerlinGestalter","SilkeGebel",1630267037
"SilkeGebel","SilkeGebel",1630266956
"jonalyst","SilkeGebel",1630263596
"OezlemADemirel","sven_kindler",1630275161
"ebner_sha","sven_kindler",1630263127
"StriegSe","sven_kindler",1630266199
"ebner_sha","sven_kindler",1630268885
"ebner_sha","sven_kindler",1630264180
"peter_simone","sven_kindler",1630264697
"StriegSe","sven_kindler",1630261571
"ebner_sha","sven_kindler",1630265732
"ebner_sha","sven_kindler",1630266171
"KayaKinkel","sven_kindler",1630265629
"mjoukov","sven_kindler",1630276950
"ebner_sha","sven_kindler",1630263537
"ebner_sha","sven_kindler",1630263720
"RenateKuenast","sven_kindler",1630270723
"katdro","sven_kindler",1630277807
"GrueneBeate","sven_kindler",1630270659
"StriegSe","sven_kindler",1630261399
"igorpianist","sven_kindler",1630264532
"KonstantinNotz","sven_kindler",1630261498
"KirstenKappert","sven_kindler",1630261402
"stefanziller","sven_kindler",1630261903
"NotkerBerlin","Kerstin_Mueller",1630270024
"ulle_schauws","ulle_schauws",1630264843
"MFeldmayer","ulle_schauws",1630266780
"GesaCTeichert","ulle_schauws",1630263172
"DorisAchelwilm","ulle_schauws",1630263249
"blochbihler","ulle_schauws",1630263763
"KonstantinKuhle","JuLisNDS",1630254767
"th_sattelberger","florian_toncar",1630253780
"MartinRosemann","larscastellucci",1630267894
"ingeblask","larscastellucci",1630262678
"MartinRosemann","larscastellucci",1630272015
"MartinRosemann","larscastellucci",1630261846
"AnkeRehlinger","SPDNDS",1630266488
"JBrandenburgFDP","christianduerr",1630265452
"christianduerr","christianduerr",1630267273
"th_sattelberger","christianduerr",1630253780
"fdp","christianduerr",1630265537
"MartinRosemann","maxneufeind",1630271936
"nordkirche_de","thomas_wiegold",1630253704
"zeitonline","svensonst",1630255528
"gunnar_beck","MartinSchulz",1630261745
"derspiegel","kuzy",1630261385
"an_clauss","kuzy",1630260342
"derspiegel","kuzy",1630254508
"derspiegel","kuzy",1630260511
"JensZSPD","OlafStorbeck",1630264894
"nordkirche_de","neleheise",1630253704
"KonstantinNotz","KonstantinNotz",1630261464
"ChrisKuehn_mdb","KonstantinNotz",1630273320
"katdro","KonstantinNotz",1630261499
"MFeldmayer","KonstantinNotz",1630262050
"ebner_sha","KonstantinNotz",1630269484
"ebner_sha","KonstantinNotz",1630269431
"ebner_sha","KonstantinNotz",1630264119
"sven_kindler","KonstantinNotz",1630262207
"sven_kindler","KonstantinNotz",1630266925
"sven_kindler","KonstantinNotz",1630263841
"sven_kindler","KonstantinNotz",1630269756
"ebner_sha","KonstantinNotz",1630268723
"SteffiLemke","KonstantinNotz",1630264820
"fbrantner","KonstantinNotz",1630264515
"mjoukov","KonstantinNotz",1630263012
"SinaDemirhan","KonstantinNotz",1630263716
"sven_kindler","KonstantinNotz",1630266570
"Marc_Urbatsch","KonstantinNotz",1630268474
"ebner_sha","KonstantinNotz",1630263575
"LisaMariaOtte","KonstantinNotz",1630263229
"IreneMihalic","KonstantinNotz",1630265090
"Marc_Urbatsch","KonstantinNotz",1630262684
"Schwarz_MdB","KonstantinNotz",1630265511
"Oliver_Krischer","KonstantinNotz",1630268374
"CBvHeusinger","KonstantinNotz",1630266223
"bene_lux","KonstantinNotz",1630261730
"ulle_schauws","KonstantinNotz",1630265575
"bene_lux","KonstantinNotz",1630267465
"BeateWaRo","KonstantinNotz",1630269704
"bene_lux","KonstantinNotz",1630261770
"GruenClaudia","KonstantinNotz",1630262128
"GrueneBeate","KonstantinNotz",1630273800
"RenateKuenast","KonstantinNotz",1630270095
"till_steffen","KonstantinNotz",1630264066
"daniel_freund","KonstantinNotz",1630261066
"topac_fatos","KonstantinNotz",1630270494
"StriegSe","KonstantinNotz",1630261074
"AnnaGallinaHH","KonstantinNotz",1630267820
"matthi_bolte","KonstantinNotz",1630271046
"agnieszka_mdb","KonstantinNotz",1630265202
"AnnaDeparnay","KonstantinNotz",1630262752
"larsklingbeil","RaphaelBrinkert",1630276017
"jessenphil","RaphaelBrinkert",1630268944
"BoehningB","RaphaelBrinkert",1630268863
"MartinRosemann","RaphaelBrinkert",1630261872
"larsklingbeil","RaphaelBrinkert",1630275972
"Regendelfin","RaphaelBrinkert",1630268814
"norwichruesse","SPIEGEL_alles",1630266534
"norwichruesse","SPIEGEL_alles",1630272891
"HartwigCallsen","SPIEGEL_alles",1630268803
"HartwigCallsen","SPIEGEL_alles",1630262407
"schaeffer_nrw","wibkegt",1630272945
"peter_simone","wibkegt",1630263558
"beerenstark","wibkegt",1630264301
"MartinRosemann","BoehningB",1630265682
"MartinRosemann","BoehningB",1630265874
"MartinRosemann","BoehningB",1630268820
"UlrichCommercon","BoehningB",1630265737
"Ralf_Stegner","BoehningB",1630263811
"AnkeRehlinger","BoehningB",1630266261
"mjoukov","K_SA",1630264540
"IchwillPflege","K_SA",1630267424
"MFeldmayer","K_SA",1630263376
"TKinderschutz","K_SA",1630265019
"Katina_Schubert","alexfischer",1630260083
"sven_kindler","mlle_krawall",1630262711
"MartinRosemann","Alex_Schweitzer",1630265093
"StephanHeinlein","Alex_Schweitzer",1630258439
"MartinRosemann","Alex_Schweitzer",1630267208
"Marcruland","Alex_Schweitzer",1630263493
"Marcruland","Alex_Schweitzer",1630264419
"StephanHeinlein","Alex_Schweitzer",1630258209
"Norbert_MdB","spiegelonline",1630267649
"Nutzernameneu","spiegelonline",1630263146
"Nutzernameneu","spiegelonline",1630264754
"da_Hamsta","spiegelonline",1630263897
"KATZOJ","spiegelonline",1630260108
"da_Hamsta","spiegelonline",1630257376
"mjoukov","shengfui",1630276961
"AnnaGallinaHH","shengfui",1630268112
"MatthaeusMonz","RevierSport",1630253930
"thPichler","Otto_Fricke",1630258666
"GustavAHorn","Otto_Fricke",1630256510
"GustavAHorn","Otto_Fricke",1630258391
"Krullemuck","Otto_Fricke",1630259973
"thinkBTO","Otto_Fricke",1630259913
"UllmannMdB","faznet",1630264764
"petrimv","faznet",1630262218
"TKinderschutz","MariaKlSchmeink",1630265019
"Thomas_Sparrow","SumangaliS",1630260067
"dwnews","SumangaliS",1630263439
"woelken","woelken",1630260961
"EskenSaskia","woelken",1630280207
"JensZSPD","woelken",1630264779
"MagicSpaceBurns","woelken",1630272536
"AnniKlose","woelken",1630260913
"MartinRosemann","woelken",1630267257
"SPDEuropa","woelken",1630254533
"MartinRosemann","woelken",1630265079
"TomSchreiberMdA","Tieresindfreaks",1630266256
"AfDWahlkampf","FrankKlarname",1630266140
"RebHarms","AtlanticCouncil",1630262326
"lucassoeker","frnetz",1630267529
"lucassoeker","frnetz",1630263806
"JBrandenburgFDP","HeikoHuettel",1630263745
"MarioS94470956","NaikeLeNormand",1630267171
"peter_simone","bund_net",1630269511
"ebner_sha","bund_net",1630264396
"JohannesNormann","habichthorn",1630277832
"JohannesNormann","habichthorn",1630277524
"L_Petersdotter","habichthorn",1630268708
"ulle_schauws","habichthorn",1630266073
"dbo37","habichthorn",1630277704
"luna_le","Gruene_TH",1630269254
"GruenerDirk","Gruene_TH",1630269036
"spdde","vorwaerts",1630264396
"spdde","vorwaerts",1630264718
"MariaNoichl","vorwaerts",1630267184
"ADressel","vorwaerts",1630268931
"g_reichenbach","vorwaerts",1630265359
"rischwasu","vorwaerts",1630262350
"Kaiser_SPD","vorwaerts",1630264759
"InkaGoRe","vorwaerts",1630271934
"ingeblask","vorwaerts",1630262760
"MartinRosemann","vorwaerts",1630272871
"ingeblask","vorwaerts",1630266530
"ingeblask","vorwaerts",1630267375
"ingeblask","vorwaerts",1630264559
"rischwasu","vorwaerts",1630264212
"ingeblask","vorwaerts",1630265975
"SPDEuropa","vorwaerts",1630268164
"santosherrmann","vorwaerts",1630269360
"BetMueller","vorwaerts",1630266580
"spdde","vorwaerts",1630262083
"claasrohmeyer","frederics",1630259783
"haraldlaatsch","jep_",1630273806
"Nixdorf4","schroeder_k",1630266530
"CDU","schroeder_k",1630262673
"martinhabersaat","schroeder_k",1630272830
"TSchipanski","schroeder_k",1630263665
"beerenstark","schroeder_k",1630275443
"KaiGehring","schroeder_k",1630272697
"claasrohmeyer","schroeder_k",1630264067
"Quo_vadis_BRD","schroeder_k",1630265760
"Hallaschka_HH","Cfa_2019",1630267008
"FabioDeMasi","sternde",1630277629
"arif_tasdelen","sternde",1630272357
"carstensieling","sternde",1630271492
"W_Schmidt_","sternde",1630253920
"m_rinderspacher","sternde",1630272546
"DJanecek","stevenkalus",1630269758
"AnnaGallinaHH","Arndt_Klocke",1630265524
"schatzbln","Halina_Waw",1630259957
"klauslederer","Halina_Waw",1630253899
"nelken_berlin","Halina_Waw",1630278082
"nelken2021","Halina_Waw",1630278082
"HaraldWolf20","Halina_Waw",1630275179
"NordMdb","Halina_Waw",1630254166
"NordMdb","Halina_Waw",1630258873
"NordMdb","Halina_Waw",1630262344
"MV_AM","Halina_Waw",1630262886
"regina_kittler","Halina_Waw",1630259013
"KatharinaKoenig","Linksfraktion",1630255004
"FKuschel","Linksfraktion",1630253753
"FKuschel","Linksfraktion",1630254080
"BineB","Linksfraktion",1630263679
"jankortemdb","Linksfraktion",1630263730
"qadRick","Linksfraktion",1630261936
"L_Petersdotter","LukasKilian",1630263225
"MonaHosseini_","LukasKilian",1630261886
"schroeder_k","LukasKilian",1630261950
"JTrittin","LukasKilian",1630263460
"SteinekeCDU","LukasKilian",1630261887
"SteffiLemke","LukasKilian",1630264314
"TomSchreiberMdA","manuelbewarder",1630269090
"MartinaRenner","manuelbewarder",1630269087
"RollandGabi","spdbawue",1630261258
"ZDF","sportstudio",1630268149
"Volker_Beck","jreichelt",1630263127
"Taurus322","jreichelt",1630273573
"EckGre5","jreichelt",1630260381
"WolfMalca","jreichelt",1630263025
"Volker_Beck","jreichelt",1630260222
"Volker_Beck","jreichelt",1630262650
"ebner_sha","Paritaet",1630265727
"UlrichSchneider","Paritaet",1630264694
"mjoukov","janboehm",1630269741
"SteffiLemke","janboehm",1630266089
"GoeringEckardt","janboehm",1630264741
"berivan_aymaz","janboehm",1630264660
"peter_simone","janboehm",1630264575
"KaiGehring","janboehm",1630267987
"KaiGehring","janboehm",1630267035
"mjoukov","janboehm",1630268836
"sebast_hartmann","janboehm",1630268356
"LisaMariaOtte","janboehm",1630265334
"michelangelo811","janboehm",1630265158
"sven_kindler","janboehm",1630262237
"AlskeFreter","janboehm",1630265243
"KaiGehring","janboehm",1630267040
"ulle_schauws","janboehm",1630272758
"margit_stumpp","janboehm",1630272311
"norapfue","janboehm",1630260796
"AlexandraGeese","janboehm",1630266397
"peter_simone","janboehm",1630262131
"ulle_schauws","janboehm",1630267867
"BeateWaRo","janboehm",1630271914
"StefRemlinger","janboehm",1630270129
"topac_fatos","janboehm",1630265321
"SilkeGebel","janboehm",1630265599
"claasrohmeyer","janboehm",1630262110
"mjungclaus","janboehm",1630269251
"RenateKuenast","janboehm",1630263447
"FranziskaOL","janboehm",1630261262
"AnnaGallinaHH","janboehm",1630263081
"RebHarms","janboehm",1630262135
"Dennis_Buchner","aziz_b",1630267434
"danielakolbe","aziz_b",1630262380
"BetMueller","aziz_b",1630255033
"TomSchreiberMdA","aziz_b",1630267697
"gerbsen","zeleni_cz",1630254225
"anna_cavazzini","zeleni_cz",1630254091
"cem_oezdemir","cem_oezdemir",1630274086
"DagmarHufnagel","cem_oezdemir",1630274748
"danielmack","cem_oezdemir",1630268861
"ulle_schauws","cem_oezdemir",1630272649
"retrostyle3000","cem_oezdemir",1630271764
"mjoukov","cem_oezdemir",1630270963
"anonykatz2210","cem_oezdemir",1630272031
"GrueneBeate","cem_oezdemir",1630274679
"anonykatz2210","cem_oezdemir",1630271258
"salomon_alex","cem_oezdemir",1630270144
"anonykatz2210","cem_oezdemir",1630271869
"UliGroetsch","cem_oezdemir",1630269780
"bhoffmann_mdb","cem_oezdemir",1630264792
"Mellcolm","cem_oezdemir",1630268163
"salomon_alex","cem_oezdemir",1630271084
"anonykatz2210","cem_oezdemir",1630271710
"anonykatz2210","cem_oezdemir",1630269930
"salomon_alex","cem_oezdemir",1630271161
"MJatbottle","cem_oezdemir",1630270753
"MJatbottle","cem_oezdemir",1630271934
"anonykatz2210","cem_oezdemir",1630271325
"cem_oezdemir","cem_oezdemir",1630273392
"salomon_alex","cem_oezdemir",1630271535
"cem_oezdemir","cem_oezdemir",1630273112
"anonykatz2210","cem_oezdemir",1630270456
"salomon_alex","cem_oezdemir",1630271578
"salomon_alex","cem_oezdemir",1630271815
"NurderK","cem_oezdemir",1630269931
"rike_tweet","cem_oezdemir",1630276785
"cem_oezdemir","cem_oezdemir",1630273251
"tjarkmelchert","cem_oezdemir",1630267385
"tjarkmelchert","cem_oezdemir",1630269767
"salomon_alex","cem_oezdemir",1630271910
"cem_oezdemir","cem_oezdemir",1630275862
"salomon_alex","cem_oezdemir",1630271937
"cem_oezdemir","cem_oezdemir",1630273376
"salomon_alex","cem_oezdemir",1630271981
"salomon_alex","cem_oezdemir",1630272600
"der_drflo","cem_oezdemir",1630267365
"DagmarHufnagel","cem_oezdemir",1630275040
"DagmarHufnagel","cem_oezdemir",1630275106
"NurderK","cem_oezdemir",1630267189
"StephanDaRe","ahennrich",1630269162
"StephanDaRe","ahennrich",1630265046
"Missy51832227","M_Ziesmann",1630278995
"Missy51832227","M_Ziesmann",1630279158
"Missy51832227","M_Ziesmann",1630279279
"platz13","yello_de",1630264718
"phasenkind","SeFischer_MEI",1630263763
"phasenkind","SeFischer_MEI",1630263418
"AlexanderLasch","SeFischer_MEI",1630264838
"FDP_MD","FDP_LSA",1630256600
"katarinabarley","ntvde",1630270269
"PaulZiemiak","ntvde",1630259263
"DjirSarai","ntvde",1630266471
"ntvde_Politik","ntvde",1630270061
"ntvde_Politik","ntvde",1630270059
"SteinekeCDU","ntvde",1630264162
"SteinekeCDU","ntvde",1630257896
"cfuehner","ntvde",1630267165
"WilmsVal","ntvde",1630264335
"MiKellner","ntvde",1630259677
"AchimStrehlke","ntvde",1630271355
"Alex_Schweitzer","ntvde",1630271348
"AchimStrehlke","ntvde",1630270694
"AnnaGallinaHH","ntvde",1630271483
"PSchnieder","ntvde",1630264364
"UlrichCommercon","ntvde",1630273890
"schulzeeuropa","ntvde",1630265017
"UlrichCommercon","ntvde",1630273895
"schroeder_k","ntvde",1630264520
"Dennis_Buchner","ntvde",1630273696
"IrisSpranger","ntvde",1630271921
"martinhabersaat","ntvde",1630272269
"EllenDemuth","ntvde",1630264252
"Hallaschka_HH","ntvde",1630265210
"DoroBaer","ntvde",1630264762
"SvenTeuber","ntvde",1630271682
"SvenTeuber","ntvde",1630271330
"alexander_vogt","ntvde",1630271933
"KaiGehring","ntvde",1630275665
"katarinabarley","ntvde",1630272317
"m_rinderspacher","ntvde",1630271444
"m_rinderspacher","ntvde",1630271337
"m_rinderspacher","ntvde",1630271331
"OlliLuksic","ntvde",1630264537
"DABornhoeft","ntvde",1630265801
"Marc_Urbatsch","ntvde",1630260646
"petertauber","ntvde",1630264848
"CanselK","ntvde",1630271315
"hubertus_heil","ntvde",1630271796
"Wahlen_DE","ntvde",1630271333
"hubertus_heil","ntvde",1630271834
"koschyk","ntvde",1630267262
"Wahlen_DE","ntvde",1630269609
"Wahlen_DE","ntvde",1630271233
"Wahlen_DE","ntvde",1630271289
"MartinRosemann","ntvde",1630271978
"mjoukov","ntvde",1630269737
"walli5","ntvde",1630264058
"MartinHaller","ntvde",1630271341
"MartinHaller","ntvde",1630271360
"MartinHaller","ntvde",1630269526
"spdde","ntvde",1630260553
"christophploss","ntvde",1630264263
"DagmarFreitag13","ntvde",1630266225
"MatthiasHauer","ntvde",1630258825
"MGrosseBroemer","ntvde",1630264606
"christianwilp","ntvde",1630266032
"philipp_fuer_DU","ntvde",1630271351
"StefanZimkeit","ntvde",1630270139
"borispistorius","ntvde",1630270990
"StefanZimkeit","ntvde",1630274042
"StefanZimkeit","ntvde",1630271377
"jensspahn","ntvde",1630258259
"MickyBeisenherz","ntvde",1630258509
"rosaVered","CoinOperatedBoy",1630273117
"p_winninger","countUP",1630255196
"KayaKinkel","georgrestle",1630265556
"SvenTeuber","georgrestle",1630271371
"svenlehmann","georgrestle",1630264787
"ulle_schauws","georgrestle",1630274378
"SabineBangert","georgrestle",1630264098
"peter_simone","georgrestle",1630269266
"peter_simone","georgrestle",1630264844
"GruenMeyer","georgrestle",1630270857
"berivan_aymaz","georgrestle",1630264684
"GoeringEckardt","georgrestle",1630265616
"StriegSe","georgrestle",1630261933
"mjoukov","georgrestle",1630265201
"beerenstark","georgrestle",1630264587
"ulle_schauws","georgrestle",1630262196
"katdro","georgrestle",1630264532
"beerenstark","georgrestle",1630262194
"ebner_sha","georgrestle",1630264780
"katdro","georgrestle",1630262163
"dpa_live","donaukurier",1630264200
"dpa","donaukurier",1630264267
"AnnaGallinaHH","CLindberg_HH",1630263867
"558d86617a41449","bene_lux",1630266315
